"2017-05-18 12:18:14,472",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),1 fully correct seq.,1 mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps
"2017-05-18 12:31:59,583","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,22.69,32,32,200,0,1,65,0,128,0,154
"2017-05-18 12:32:42,045","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,25.42,32,32,200,0,4,53,0,116,0,153
"2017-05-18 12:33:20,603","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,21.25,32,32,200,0,5,54,0,122,0,155
"2017-05-18 12:34:04,515","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,26.19,32,32,200,0,8,54,0,115,0,150
"2017-05-18 12:34:43,166","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,21.06,32,32,200,0,3,69,0,133,0,151
"2017-05-18 12:35:23,571","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,22.74,32,32,200,0,5,53,0,112,0,148
"2017-05-18 12:24:31,905","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,19.77,32,32,200,0,7,43,0,117,0,151
"2017-05-18 12:25:06,704","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,18.68,32,32,200,0,3,60,0,121,0,144
"2017-05-18 12:25:41,530","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,18.73,32,32,200,0,2,55,0,119,0,151
"2017-05-18 12:26:18,973","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,20.89,32,32,200,0,1,62,0,123,0,155
"2017-05-18 12:26:57,829","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,22.00,32,32,200,0,4,57,0,120,0,155
"2017-05-18 12:27:37,525","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,22.01,32,32,200,0,3,62,1,117,0,147
"2017-05-18 12:28:17,844","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,22.27,32,32,200,0,1,57,0,124,0,149
"2017-05-18 12:29:03,927","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,28.00,32,32,200,0,0,56,0,126,0,154
"2017-05-18 12:29:50,282","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,28.00,32,32,200,0,3,57,0,126,0,154
"2017-05-18 12:30:34,266","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,25.55,32,32,200,0,5,51,0,109,0,149
"2017-05-18 12:31:18,469","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,25.77,32,32,200,0,8,45,0,111,0,148
"2017-05-18 12:32:02,407","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,25.49,32,32,200,0,2,66,0,122,0,148
"2017-05-18 12:32:39,030","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,19.29,32,32,200,0,1,60,0,129,0,151
"2017-05-18 12:33:16,935","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,20.70,32,32,200,0,1,62,0,132,0,155
"2017-05-18 12:33:57,786","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,23.79,32,32,200,0,0,61,0,115,0,147
"2017-05-18 12:34:34,484","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,19.98,32,32,200,0,3,46,0,114,0,151
"2017-05-18 12:35:10,639","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,19.71,32,32,200,0,5,44,0,113,0,146
"2017-05-18 12:35:47,279","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,20.05,32,32,200,0,5,49,0,122,0,156
"2017-05-18 12:36:27,265","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,23.05,32,32,200,0,1,64,0,120,0,156
"2017-05-18 12:37:03,692","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,20.05,32,32,200,0,2,58,0,111,0,151
"2017-05-18 12:37:43,244","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,22.41,32,32,200,0,4,53,0,131,0,151
"2017-05-18 12:38:23,656","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,22.78,32,32,200,0,4,53,0,117,0,145
"2017-05-18 12:39:05,638","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,24.10,32,32,200,0,2,51,0,122,0,155
"2017-05-18 12:39:49,261","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,25.75,32,32,200,0,1,55,0,106,0,153
"2017-05-18 12:40:30,487","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,23.04,32,32,200,0,3,56,0,121,0,148
"2017-05-18 12:37:02,236","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,23.62,32,32,200,0,6,52,0,116,0,150
"2017-05-18 12:37:58,128","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,36.20,32,32,200,0,2,52,0,123,0,159
"2017-05-18 12:38:48,912","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,31.48,32,32,200,0,6,50,0,123,0,148
"2017-05-18 12:39:37,479","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,29.28,32,32,200,0,6,56,1,125,0,154
"2017-05-18 12:40:19,730","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,24.11,32,32,200,0,2,56,0,120,0,143
"2017-05-18 12:41:15,586","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,35.72,32,32,200,0,5,59,0,131,0,156
"2017-05-18 12:42:04,048","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,28.84,32,32,200,0,6,44,2,113,0,147
"2017-05-18 12:42:51,264","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,28.04,32,32,200,0,3,60,0,129,0,153
"2017-05-18 12:43:33,311","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,23.72,32,32,200,0,9,42,0,108,0,150
"2017-05-18 12:44:29,277","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,36.14,32,32,200,0,4,58,0,122,0,156
"2017-05-18 12:45:19,851","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,30.86,32,32,200,0,2,54,0,105,0,145
"2017-05-18 12:46:08,506","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,29.02,32,32,200,0,5,54,0,116,0,154
"2017-05-18 12:46:50,936","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,24.09,32,32,200,0,3,54,0,118,0,151
"2017-05-18 12:47:47,590","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,36.52,32,32,200,0,6,58,0,118,0,147
"2017-05-18 12:48:39,126","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,32.42,32,32,200,0,1,75,0,125,0,155
"2017-05-18 12:49:26,134","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,28.04,32,32,200,0,4,59,1,116,0,156
"2017-05-18 12:50:07,632","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,23.02,32,32,200,0,6,50,0,110,0,148
"2017-05-18 12:50:50,029","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,24.16,32,32,200,0,4,52,0,110,0,143
"2017-05-18 12:51:33,847","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,25.23,32,32,200,0,3,60,0,125,0,150
"2017-05-18 12:52:30,047","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,36.15,32,32,200,0,2,60,0,116,0,156
"2017-05-18 12:53:17,809","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,28.72,32,32,200,0,2,59,0,124,0,151
"2017-05-18 12:54:08,645","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,31.76,32,32,200,0,4,54,0,113,0,152
"2017-05-18 12:54:49,610","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,22.43,32,32,200,0,4,65,0,142,0,155
"2017-05-18 12:55:44,678","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,35.57,32,32,200,0,1,60,0,120,0,153
"2017-05-18 12:56:36,671","30,30,30","30,20,20","195,195,195",4,0,0,True,LinearRegression,32.90,32,32,200,0,3,56,0,116,0,151
