"2017-05-17 13:40:14,604",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),1 fully correct seq.,1 mispredicted time steps
"2017-05-17 14:06:31,064","32","40","165",4,0,0,True,LinearRegression,83.55,32,32,200,1,32,0
"2017-05-17 14:07:42,238","32","40","165",4,0,0,True,LinearRegression,57.45,32,32,200,1,32,0
"2017-05-17 14:09:25,616","32","40","165",4,0,0,True,LinearRegression,90.42,32,32,200,1,32,0
"2017-05-17 14:10:58,707","32","40","165",4,0,0,True,LinearRegression,80.58,32,32,200,1,32,0
"2017-05-17 14:12:05,726","32","40","165",4,0,0,True,LinearRegression,53.66,32,32,200,1,32,0
"2017-05-17 14:13:13,979","32","40","165",4,0,0,True,LinearRegression,55.43,32,32,200,1,32,0
"2017-05-17 14:14:58,963","32","40","165",4,0,0,True,LinearRegression,91.69,32,32,200,1,32,0
"2017-05-17 14:16:27,695","32","40","165",4,0,0,True,LinearRegression,75.81,32,32,200,1,32,0
"2017-05-17 13:41:21,701","32","40","165",4,0,0,True,LinearRegression,52.27,32,32,200,1,32,0
"2017-05-17 13:42:19,061","32","40","165",4,0,0,True,LinearRegression,46.58,32,32,200,1,32,0
"2017-05-17 13:43:18,536","32","40","165",4,0,0,True,LinearRegression,48.39,32,32,200,1,32,0
"2017-05-17 13:44:10,948","32","40","165",4,0,0,True,LinearRegression,41.25,32,32,200,1,32,0
"2017-05-17 13:45:04,440","32","40","165",4,0,0,True,LinearRegression,42.42,32,32,200,1,32,0
"2017-05-17 13:45:59,997","32","40","165",4,0,0,True,LinearRegression,44.59,32,32,200,1,32,0
"2017-05-17 13:47:03,394","32","40","165",4,0,0,True,LinearRegression,52.06,32,32,200,1,32,0
"2017-05-17 13:47:58,356","32","40","165",4,0,0,True,LinearRegression,43.99,32,32,200,1,32,0
"2017-05-17 13:49:02,175","32","40","165",4,0,0,True,LinearRegression,53.57,32,32,200,1,32,0
"2017-05-17 13:50:06,590","32","40","165",4,0,0,True,LinearRegression,53.67,32,32,200,1,32,0
"2017-05-17 13:51:12,212","32","40","165",4,0,0,True,LinearRegression,53.87,32,32,200,1,32,0
"2017-05-17 13:52:05,449","32","40","165",4,0,0,True,LinearRegression,41.64,32,32,200,1,32,0
"2017-05-17 13:53:14,549","32","40","165",4,0,0,True,LinearRegression,57.07,32,32,200,1,32,0
"2017-05-17 13:54:19,386","32","40","165",4,0,0,True,LinearRegression,53.60,32,32,200,1,32,0
"2017-05-17 13:55:13,057","32","40","165",4,0,0,True,LinearRegression,42.18,32,32,200,1,32,0
"2017-05-17 13:56:16,941","32","40","165",4,0,0,True,LinearRegression,52.82,32,32,200,1,32,0
"2017-05-17 13:57:10,716","32","40","165",4,0,0,True,LinearRegression,42.32,32,32,200,1,32,0
"2017-05-17 13:58:14,895","32","40","165",4,0,0,True,LinearRegression,52.59,32,32,200,1,32,0
"2017-05-17 13:59:13,371","32","40","165",4,0,0,True,LinearRegression,46.87,32,32,200,1,32,0
"2017-05-17 14:00:16,295","32","40","165",4,0,0,True,LinearRegression,51.26,32,32,200,1,32,0
"2017-05-17 14:01:22,638","32","40","165",4,0,0,True,LinearRegression,54.85,32,32,200,1,32,0
"2017-05-17 14:02:22,189","32","40","165",4,0,0,True,LinearRegression,47.57,32,32,200,1,32,0
"2017-05-17 14:03:15,414","32","40","165",4,0,0,True,LinearRegression,41.95,32,32,200,1,32,0
"2017-05-17 14:04:22,623","32","40","165",4,0,0,True,LinearRegression,55.14,32,32,200,1,32,0
"2017-05-17 14:05:12,349","32","40","165",4,0,0,True,LinearRegression,38.58,32,32,200,1,32,0
"2017-05-17 13:41:25,881","32","40","165",4,0,0,True,LinearRegression,56.29,32,32,200,1,32,0
"2017-05-17 13:42:31,985","32","40","165",4,0,0,True,LinearRegression,54.21,32,32,200,1,32,0
"2017-05-17 13:43:37,522","32","40","165",4,0,0,True,LinearRegression,53.79,32,32,200,1,32,0
"2017-05-17 13:44:44,511","32","40","165",4,0,0,True,LinearRegression,54.55,32,32,200,1,32,0
"2017-05-17 13:45:50,168","32","40","165",4,0,0,True,LinearRegression,54.08,32,32,200,1,32,0
"2017-05-17 13:46:48,343","32","40","165",4,0,0,True,LinearRegression,46.74,32,32,200,1,32,0
"2017-05-17 13:47:48,278","32","40","165",4,0,0,True,LinearRegression,48.83,32,32,200,1,32,0
"2017-05-17 13:48:43,134","32","40","165",4,0,0,True,LinearRegression,44.22,32,32,200,1,32,0
"2017-05-17 13:49:37,993","32","40","165",4,0,0,True,LinearRegression,43.66,32,32,200,1,32,0
"2017-05-17 13:50:31,096","32","40","165",4,0,0,True,LinearRegression,41.90,32,32,200,1,32,0
"2017-05-17 13:51:28,810","32","40","165",4,0,0,True,LinearRegression,46.25,32,32,200,1,32,0
"2017-05-17 13:52:19,698","32","40","165",4,0,0,True,LinearRegression,39.73,32,32,200,1,32,0
"2017-05-17 13:53:17,192","32","40","165",4,0,0,True,LinearRegression,46.38,32,32,200,1,32,0
"2017-05-17 13:54:14,778","32","40","165",4,0,0,True,LinearRegression,46.99,32,32,200,1,32,0
"2017-05-17 13:55:07,286","32","40","165",4,0,0,True,LinearRegression,41.70,32,32,200,1,32,0
"2017-05-17 13:56:04,505","32","40","165",4,0,0,True,LinearRegression,46.15,32,32,200,1,32,0
"2017-05-17 13:57:00,699","32","40","165",4,0,0,True,LinearRegression,45.24,32,32,200,1,32,0
"2017-05-17 13:57:56,063","32","40","165",4,0,0,True,LinearRegression,44.87,32,32,200,1,32,0
"2017-05-17 13:58:50,219","32","40","165",4,0,0,True,LinearRegression,43.34,32,32,200,1,32,0
"2017-05-17 13:59:47,306","32","40","165",4,0,0,True,LinearRegression,46.44,32,32,200,1,32,0
"2017-05-17 14:00:51,050","32","40","165",4,0,0,True,LinearRegression,52.49,32,32,200,1,32,0
"2017-05-17 14:01:43,810","32","40","165",4,0,0,True,LinearRegression,41.61,32,32,200,1,32,0
"2017-05-17 14:02:41,345","32","40","165",4,0,0,True,LinearRegression,46.59,32,32,200,1,32,0
"2017-05-17 14:03:34,141","32","40","165",4,0,0,True,LinearRegression,41.62,32,32,200,1,32,0
"2017-05-17 14:04:30,237","32","40","165",4,0,0,True,LinearRegression,45.41,32,32,200,1,32,0
"2017-05-17 13:41:12,678","32","40","165",4,0,0,True,LinearRegression,43.23,32,32,200,1,32,0
"2017-05-17 13:42:05,018","32","40","165",4,0,0,True,LinearRegression,42.00,32,32,200,1,32,0
"2017-05-17 13:43:05,840","32","40","165",4,0,0,True,LinearRegression,49.81,32,32,200,1,32,0
"2017-05-17 13:43:57,002","32","40","165",4,0,0,True,LinearRegression,39.55,32,32,200,1,32,0
"2017-05-17 13:44:52,368","32","40","165",4,0,0,True,LinearRegression,44.09,32,32,200,1,32,0
"2017-05-17 13:45:47,276","32","40","165",4,0,0,True,LinearRegression,44.79,32,32,200,1,32,0
"2017-05-17 13:46:47,327","32","40","165",4,0,0,True,LinearRegression,49.06,32,32,200,1,32,0
"2017-05-17 13:47:54,774","32","40","165",4,0,0,True,LinearRegression,56.02,32,32,200,1,32,0
"2017-05-17 13:48:54,176","32","40","165",4,0,0,True,LinearRegression,48.64,32,32,200,1,32,0
"2017-05-17 13:49:53,454","32","40","165",4,0,0,True,LinearRegression,48.61,32,32,200,1,32,0
"2017-05-17 13:50:47,892","32","40","165",4,0,0,True,LinearRegression,43.42,32,32,200,1,32,0
"2017-05-17 13:51:52,564","32","40","165",4,0,0,True,LinearRegression,53.49,32,32,200,1,32,0
"2017-05-17 13:52:47,210","32","40","165",4,0,0,True,LinearRegression,43.43,32,32,200,1,32,0
"2017-05-17 13:53:40,182","32","40","165",4,0,0,True,LinearRegression,41.79,32,32,200,1,32,0
"2017-05-17 13:54:46,346","32","40","165",4,0,0,True,LinearRegression,54.79,32,32,200,1,32,0
"2017-05-17 13:55:47,172","32","40","165",4,0,0,True,LinearRegression,49.12,32,32,200,1,32,0
"2017-05-17 13:56:53,785","32","40","165",4,0,0,True,LinearRegression,55.43,32,32,200,1,32,0
"2017-05-17 13:57:52,932","32","40","165",4,0,0,True,LinearRegression,48.06,32,32,200,1,32,0
"2017-05-17 13:58:46,460","32","40","165",4,0,0,True,LinearRegression,42.59,32,32,200,1,32,0
"2017-05-17 13:59:50,020","32","40","165",4,0,0,True,LinearRegression,52.04,32,32,200,1,32,0
"2017-05-17 14:00:48,116","32","40","165",4,0,0,True,LinearRegression,47.19,32,32,200,1,32,0
"2017-05-17 14:01:40,763","32","40","165",4,0,0,True,LinearRegression,41.76,32,32,200,1,32,0
"2017-05-17 14:02:46,971","32","40","165",4,0,0,True,LinearRegression,55.12,32,32,200,1,32,0
"2017-05-17 14:03:46,518","32","40","165",4,0,0,True,LinearRegression,48.42,32,32,200,1,32,0
"2017-05-17 14:04:39,907","32","40","165",4,0,0,True,LinearRegression,41.87,32,32,200,1,32,0
