"2017-05-18 12:35:24,423",I,R,Rule,Input size,Input area,Automaton size,Concat before,Estimator,Tot. fit time,Training sets,Testing sets,Distractor period,Point (success),1 fully correct seq.,1 mispredicted time steps,2 fully correct seq.,2 mispredicted time steps,3 fully correct seq.,3 mispredicted time steps,4 fully correct seq.,4 mispredicted time steps,5 fully correct seq.,5 mispredicted time steps
"2017-05-18 13:36:53,267","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,57.94,32,32,200,0,4,53,7,41,8,36,7,37,8,37
"2017-05-18 13:38:43,728","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,71.77,32,32,200,0,4,49,8,39,14,26,13,27,12,28
"2017-05-18 12:37:25,228","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,46.72,32,32,200,0,8,37,9,32,10,35,18,28,14,27
"2017-05-18 12:38:59,603","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,59.12,32,32,200,0,4,67,7,45,8,37,11,35,7,43
"2017-05-18 12:40:29,398","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,54.67,32,32,200,0,6,54,7,39,8,35,11,32,10,32
"2017-05-18 12:41:54,010","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,47.81,32,32,200,0,3,53,6,41,11,31,13,30,14,28
"2017-05-18 12:43:20,553","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,49.46,32,32,200,0,7,49,9,38,15,26,13,27,14,26
"2017-05-18 12:44:49,794","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,52.75,32,32,200,0,5,64,8,40,12,27,14,24,14,22
"2017-05-18 12:46:19,833","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,54.98,32,32,200,0,4,49,8,37,7,36,7,37,8,37
"2017-05-18 12:47:44,691","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,49.64,32,32,200,0,5,46,12,28,14,24,14,26,17,21
"2017-05-18 12:49:07,515","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,47.19,32,32,200,0,5,50,6,47,9,38,8,35,9,39
"2017-05-18 12:50:31,405","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,48.63,32,32,200,0,2,51,7,43,11,32,12,32,14,26
"2017-05-18 12:51:57,329","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,50.23,32,32,200,0,5,47,8,35,13,27,14,27,14,28
"2017-05-18 12:53:23,859","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,51.87,32,32,200,0,3,49,6,38,8,35,9,33,11,28
"2017-05-18 12:54:49,247","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,50.50,32,32,200,0,2,59,5,48,10,36,19,22,22,19
"2017-05-18 12:56:16,821","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,52.81,32,32,200,0,3,51,7,38,8,40,6,36,8,39
"2017-05-18 12:57:48,052","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,56.15,32,32,200,0,8,49,10,38,9,36,9,34,9,36
"2017-05-18 12:59:14,326","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,51.42,32,32,200,0,3,59,10,35,9,32,10,34,16,22
"2017-05-18 13:00:40,826","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,50.66,32,32,200,0,3,59,8,36,8,40,8,43,8,40
"2017-05-18 13:02:09,077","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,52.55,32,32,200,0,3,55,5,42,7,36,6,38,7,40
"2017-05-18 13:03:37,137","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,52.62,32,32,200,0,4,56,10,35,11,35,10,33,9,36
"2017-05-18 13:05:10,218","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,58.42,32,32,200,0,4,59,8,39,15,32,8,43,8,39
"2017-05-18 13:06:38,734","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,53.39,32,32,200,0,5,50,8,33,10,29,17,20,19,18
"2017-05-18 13:08:06,627","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,52.74,32,32,200,0,2,57,9,43,9,43,10,36,14,25
"2017-05-18 13:09:32,250","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,50.55,32,32,200,0,2,49,4,37,7,34,10,29,13,25
"2017-05-18 13:10:56,199","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,48.37,32,32,200,0,7,52,8,42,9,33,8,35,11,28
"2017-05-18 13:12:22,682","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,50.72,32,32,200,0,5,51,5,39,11,29,15,27,12,29
"2017-05-18 12:42:07,107","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,59.30,32,32,200,0,3,59,6,46,9,35,10,28,11,28
"2017-05-18 12:43:39,813","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,56.61,32,32,200,0,1,61,3,48,5,45,6,40,7,41
"2017-05-18 12:45:03,280","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,49.09,32,32,200,0,5,47,4,41,8,32,10,31,11,28
"2017-05-18 12:46:27,090","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,49.37,32,32,200,0,5,47,10,33,11,32,11,32,8,39
"2017-05-18 12:47:41,365","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,41.61,32,32,200,0,2,60,6,36,4,39,6,37,8,33
"2017-05-18 12:49:08,564","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,52.61,32,32,200,0,5,53,7,37,10,34,8,37,5,39
"2017-05-18 12:50:33,908","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,50.17,32,32,200,0,2,57,4,48,4,42,6,40,7,39
"2017-05-18 12:52:08,426","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,58.25,32,32,200,0,5,54,10,35,15,28,12,30,9,34
"2017-05-18 12:53:40,982","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,55.91,32,32,200,0,1,66,6,52,6,52,9,40,5,51
"2017-05-18 12:55:00,110","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,45.05,32,32,200,0,2,57,8,40,9,39,11,33,11,33
"2017-05-18 12:56:15,720","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,42.05,32,32,200,0,5,64,7,48,9,38,8,34,8,36
"2017-05-18 12:57:30,431","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,41.27,32,32,200,0,3,59,9,36,10,33,10,30,9,31
"2017-05-18 12:58:44,497","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,40.65,32,32,200,0,3,57,5,50,9,41,10,38,11,32
"2017-05-18 13:00:02,365","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,44.24,32,32,200,0,2,62,4,48,8,39,6,36,7,36
"2017-05-18 13:01:26,683","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,49.28,32,32,200,0,3,48,6,41,9,36,9,34,10,31
"2017-05-18 13:02:57,960","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,54.74,32,32,200,0,4,59,9,37,13,31,14,32,14,29
"2017-05-18 13:04:30,839","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,57.59,32,32,200,0,4,50,10,41,6,41,11,31,10,33
"2017-05-18 13:05:59,971","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,52.69,32,32,200,0,0,50,7,39,11,29,14,29,15,29
"2017-05-18 13:07:15,604","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,41.73,32,32,200,0,7,52,6,46,7,38,14,28,16,21
"2017-05-18 13:08:31,358","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,42.12,32,32,200,0,6,46,8,34,7,33,9,33,14,24
"2017-05-18 13:09:52,198","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,46.88,32,32,200,0,5,59,10,39,12,31,9,35,9,34
"2017-05-18 13:11:07,611","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,41.82,32,32,200,0,7,53,13,34,14,23,12,26,14,24
"2017-05-18 13:12:24,879","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,44.58,32,32,200,0,2,69,4,48,6,43,6,44,9,29
"2017-05-18 13:13:47,673","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,47.43,32,32,200,0,5,60,5,53,9,45,7,44,8,45
"2017-05-18 13:15:19,668","30,30,30,30,30","30,30,30,30,30","195,195,195,195,195",4,0,0,True,LinearRegression,55.60,32,32,200,0,2,59,11,33,13,25,14,23,13,26
